@relation relationship

@attribute Att1 numeric
@attribute Att2 numeric
@attribute Att3 numeric
@attribute Att4 numeric
@attribute Att5 numeric
@attribute Att6 numeric
@attribute Att7 numeric
@attribute Att8 numeric
@attribute Att9 numeric
@attribute Att10 numeric
@attribute Att11 numeric
@attribute Att12 numeric
@attribute Att13 numeric
@attribute Att14 numeric
@attribute Att15 numeric
@attribute Att16 numeric
@attribute Att17 numeric
@attribute Att18 numeric
@attribute Att19 numeric
@attribute Att20 numeric
@attribute Att21 numeric
@attribute Att22 numeric
@attribute Att23 numeric
@attribute Att24 numeric
@attribute Att25 numeric
@attribute Att26 numeric
@attribute Att27 numeric
@attribute Att28 numeric
@attribute Att29 numeric
@attribute Att30 numeric
@attribute Label1 {0,1}
@attribute Label2 {0,1}
@attribute Label3 {0,1}
@attribute Label4 {0,1}
@attribute Label5 {0,1}

@data
0.000000,0.214286,0.035714,0.035714,0.035714,0.107143,0.000000,0.107143,0.071429,0.000000,0.035714,0.000000,0.071429,0.000000,0.000000,0.142857,0.000000,0.071429,0.035714,0.035714,0.024194,0.163792,0.003051,0.332317,0.087232,1.637738,0.058010,0.542405,0.038457,0.637232,1,1,0,0,0
0.129032,0.064516,0.064516,0.032258,0.032258,0.161290,0.000000,0.032258,0.193548,0.193548,0.000000,0.000000,0.032258,0.000000,0.000000,0.000000,0.032258,0.032258,0.000000,0.000000,0.000193,0.001009,0.088448,0.728012,0.200716,0.004967,0.039714,0.065267,0.016495,0.373380,1,0,1,0,0
0.000000,0.333333,0.000000,0.000000,0.055556,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.277778,0.000000,0.055556,0.166667,0.000000,0.000000,0.020711,0.109287,0.043247,0.754475,0.024710,0.923637,0.050859,0.054316,0.028471,0.246459,1,0,1,0,0
0.296296,0.000000,0.000000,0.000000,0.000000,0.037037,0.000000,0.000000,0.148148,0.222222,0.037037,0.074074,0.000000,0.000000,0.000000,0.000000,0.037037,0.111111,0.037037,0.000000,0.017302,0.046382,0.003721,0.507978,0.051741,0.057138,0.031178,0.203632,0.089439,0.116445,1,0,1,1,1
0.000000,0.193548,0.000000,0.000000,0.096774,0.032258,0.000000,0.064516,0.000000,0.032258,0.000000,0.032258,0.032258,0.032258,0.225806,0.000000,0.161290,0.032258,0.000000,0.064516,0.014204,0.041371,0.108003,0.707111,0.011617,0.271516,0.032012,0.475521,0.000925,0.103001,1,0,1,0,1
0.026316,0.105263,0.078947,0.026316,0.052632,0.105263,0.000000,0.026316,0.105263,0.000000,0.000000,0.026316,0.052632,0.000000,0.078947,0.131579,0.105263,0.000000,0.000000,0.078947,0.027648,0.123288,0.027817,0.174810,0.027820,0.074335,0.020536,0.089062,0.070425,0.115369,1,0,1,0,0
0.102564,0.000000,0.000000,0.000000,0.025641,0.179487,0.025641,0.000000,0.128205,0.076923,0.000000,0.025641,0.025641,0.051282,0.179487,0.051282,0.025641,0.076923,0.000000,0.025641,0.059076,0.873763,0.021207,0.414331,0.001402,0.246214,0.007027,0.500803,0.066994,0.973292,1,0,1,0,0
0.250000,0.000000,0.000000,0.083333,0.000000,0.166667,0.000000,0.000000,0.000000,0.083333,0.000000,0.000000,0.083333,0.000000,0.083333,0.000000,0.000000,0.166667,0.000000,0.083333,0.083963,0.258823,0.020760,0.301638,0.037086,0.297684,0.085692,0.042666,0.004594,0.594749,1,0,1,0,0
0.136364,0.000000,0.022727,0.068182,0.000000,0.045455,0.000000,0.045455,0.181818,0.090909,0.000000,0.090909,0.045455,0.000000,0.000000,0.068182,0.068182,0.068182,0.068182,0.000000,0.026246,0.064045,0.004492,0.229769,0.055184,0.246727,0.003768,0.255014,0.079182,0.038392,1,0,1,0,0
0.088889,0.000000,0.022222,0.088889,0.044444,0.133333,0.000000,0.000000,0.244444,0.155556,0.022222,0.000000,0.022222,0.022222,0.022222,0.066667,0.000000,0.022222,0.022222,0.022222,0.095248,0.264825,0.029056,0.682460,0.050871,0.550918,0.040297,0.469751,0.055945,0.104938,1,0,1,0,0
0.065217,0.173913,0.021739,0.021739,0.000000,0.065217,0.000000,0.043478,0.086957,0.021739,0.000000,0.065217,0.108696,0.000000,0.086957,0.021739,0.108696,0.065217,0.000000,0.043478,0.105853,0.509265,0.015646,0.523545,0.000130,0.522205,0.050331,0.578052,0.007956,0.305159,1,0,1,0,0
0.071429,0.000000,0.000000,0.000000,0.071429,0.071429,0.000000,0.071429,0.142857,0.285714,0.000000,0.142857,0.000000,0.000000,0.000000,0.000000,0.071429,0.071429,0.000000,0.000000,0.221913,0.312054,0.128477,1.172816,0.005195,0.089097,0.099036,0.017803,0.025030,0.397121,1,0,1,0,0
0.000000,0.000000,0.043478,0.086957,0.130435,0.086957,0.000000,0.086957,0.217391,0.086957,0.000000,0.000000,0.000000,0.043478,0.130435,0.043478,0.000000,0.043478,0.000000,0.000000,0.008524,0.039962,0.033806,0.573929,0.013943,0.297219,0.092079,0.162975,0.106508,0.119271,1,0,1,0,0
0.111111,0.074074,0.111111,0.000000,0.000000,0.111111,0.000000,0.074074,0.148148,0.111111,0.037037,0.037037,0.000000,0.037037,0.037037,0.000000,0.074074,0.037037,0.000000,0.000000,0.012440,0.127525,0.046762,0.111777,0.354210,0.195294,0.012395,0.060077,0.008159,0.322593,1,0,1,0,0
0.000000,0.000000,0.026316,0.105263,0.052632,0.105263,0.000000,0.131579,0.157895,0.078947,0.000000,0.026316,0.026316,0.078947,0.131579,0.026316,0.052632,0.000000,0.000000,0.000000,0.008675,0.082488,0.027677,0.422246,0.013006,0.149310,0.016168,0.137078,0.027234,0.106201,1,0,1,0,0
0.179487,0.000000,0.051282,0.102564,0.051282,0.076923,0.000000,0.153846,0.076923,0.025641,0.000000,0.025641,0.025641,0.076923,0.076923,0.025641,0.025641,0.025641,0.000000,0.000000,0.045436,0.035827,0.038115,0.613334,0.014261,0.068552,0.033994,0.053882,0.048483,0.215279,1,0,1,0,0
0.083333,0.000000,0.000000,0.000000,0.083333,0.208333,0.166667,0.166667,0.041667,0.083333,0.041667,0.041667,0.000000,0.041667,0.041667,0.000000,0.000000,0.000000,0.000000,0.000000,0.126347,0.231108,0.123897,1.033079,0.240941,0.183050,0.103755,0.097556,0.112345,1.095486,1,0,1,0,0
0.050000,0.100000,0.050000,0.050000,0.025000,0.050000,0.000000,0.050000,0.025000,0.075000,0.025000,0.000000,0.050000,0.025000,0.175000,0.125000,0.050000,0.050000,0.025000,0.000000,0.064311,0.125512,0.012470,0.088519,0.010398,0.250509,0.002477,0.090185,0.001169,0.169941,1,0,1,0,0
0.026316,0.157895,0.000000,0.000000,0.105263,0.105263,0.000000,0.052632,0.000000,0.052632,0.000000,0.000000,0.052632,0.026316,0.263158,0.078947,0.000000,0.052632,0.026316,0.000000,0.028588,0.074468,0.009088,0.027238,0.010138,0.282681,0.008108,0.457083,0.002421,0.009256,1,0,1,0,0
0.000000,0.000000,0.000000,0.000000,0.076923,0.153846,0.000000,0.230769,0.076923,0.307692,0.000000,0.000000,0.076923,0.000000,0.000000,0.000000,0.076923,0.000000,0.000000,0.000000,0.163408,1.127812,0.059253,0.210859,0.311771,0.947807,0.002000,0.002081,0.011305,0.499739,1,0,1,0,0
0.000000,0.000000,0.000000,0.000000,0.062500,0.187500,0.000000,0.062500,0.062500,0.375000,0.000000,0.000000,0.062500,0.000000,0.000000,0.125000,0.000000,0.062500,0.000000,0.000000,0.106638,0.450259,0.070151,0.157476,0.322816,0.865290,0.066210,0.028024,0.031659,0.574383,1,0,1,0,0
0.090909,0.030303,0.060606,0.000000,0.000000,0.151515,0.000000,0.030303,0.151515,0.212121,0.000000,0.000000,0.000000,0.030303,0.000000,0.151515,0.030303,0.060606,0.000000,0.000000,0.026459,0.128653,0.043974,0.564029,0.000060,0.000706,0.009270,0.022163,0.005164,0.720395,1,0,1,0,0
0.000000,0.000000,0.000000,0.000000,0.153846,0.230769,0.000000,0.076923,0.076923,0.230769,0.076923,0.000000,0.000000,0.000000,0.000000,0.076923,0.000000,0.076923,0.000000,0.000000,0.285832,0.158557,0.093850,0.182003,0.079240,0.019020,0.068147,0.088235,0.111837,0.987628,1,0,1,0,0
0.076923,0.000000,0.000000,0.000000,0.230769,0.076923,0.076923,0.076923,0.000000,0.230769,0.000000,0.076923,0.000000,0.000000,0.000000,0.153846,0.000000,0.000000,0.000000,0.000000,0.055881,0.022845,0.169447,0.114843,0.125796,0.010599,0.119053,0.101577,0.081275,0.490660,1,0,1,0,0
0.033333,0.000000,0.000000,0.033333,0.166667,0.033333,0.000000,0.066667,0.300000,0.033333,0.000000,0.000000,0.066667,0.000000,0.100000,0.066667,0.000000,0.100000,0.000000,0.000000,0.062096,0.062206,0.034837,0.712596,0.087834,0.913557,0.046415,1.037550,0.061323,0.260706,1,0,1,0,0
0.000000,0.000000,0.000000,0.000000,0.076923,0.153846,0.000000,0.153846,0.000000,0.153846,0.153846,0.000000,0.076923,0.000000,0.076923,0.153846,0.000000,0.000000,0.000000,0.000000,0.071602,0.309135,0.090710,0.045432,0.127339,0.244105,0.006756,0.015360,0.133104,0.328103,1,0,1,0,0
0.285714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.071429,0.214286,0.142857,0.071429,0.071429,0.000000,0.000000,0.000000,0.071429,0.000000,0.071429,0.000000,0.000000,0.180254,0.251981,0.063550,0.257447,0.103120,0.170125,0.159073,0.927093,0.010908,0.588117,1,0,1,0,0
0.000000,0.000000,0.000000,0.000000,0.000000,0.076923,0.000000,0.153846,0.000000,0.461538,0.000000,0.153846,0.076923,0.000000,0.000000,0.076923,0.000000,0.000000,0.000000,0.000000,0.192657,0.832885,0.068805,0.247126,0.292021,1.036507,0.034073,0.212271,0.027346,0.528881,1,0,1,0,0
0.000000,0.000000,0.000000,0.000000,0.176471,0.058824,0.000000,0.117647,0.000000,0.029412,0.000000,0.000000,0.382353,0.000000,0.205882,0.000000,0.000000,0.029412,0.000000,0.000000,0.026028,1.086289,0.118307,0.078173,0.020765,1.027143,0.000711,0.321290,0.060506,0.115375,1,0,1,0,0
0.208333,0.083333,0.000000,0.041667,0.041667,0.000000,0.041667,0.041667,0.083333,0.000000,0.083333,0.000000,0.041667,0.041667,0.000000,0.083333,0.000000,0.166667,0.000000,0.041667,0.006025,0.018112,0.077536,0.374521,0.105061,0.716927,0.050317,0.224269,0.023838,0.506048,1,0,1,0,0
0.048780,0.146341,0.000000,0.073171,0.146341,0.097561,0.000000,0.024390,0.121951,0.024390,0.000000,0.048780,0.048780,0.000000,0.048780,0.073171,0.000000,0.048780,0.024390,0.024390,0.094266,0.265236,0.025968,0.050146,0.027800,0.430012,0.057238,0.031911,0.068632,0.589878,1,0,1,0,0
0.175000,0.150000,0.025000,0.000000,0.025000,0.150000,0.075000,0.025000,0.025000,0.050000,0.000000,0.025000,0.000000,0.000000,0.075000,0.050000,0.050000,0.050000,0.000000,0.050000,0.010228,0.227697,0.058833,0.113537,0.015749,0.417244,0.109932,0.365896,0.024639,0.864168,1,0,1,0,0
0.200000,0.100000,0.000000,0.000000,0.050000,0.050000,0.000000,0.200000,0.150000,0.050000,0.050000,0.000000,0.050000,0.000000,0.000000,0.000000,0.050000,0.050000,0.000000,0.000000,0.177425,1.107554,0.089174,0.603040,0.064745,0.780972,0.137710,0.131467,0.034205,0.747867,1,0,1,0,0
0.052632,0.157895,0.000000,0.000000,0.026316,0.184211,0.052632,0.078947,0.052632,0.026316,0.000000,0.052632,0.026316,0.052632,0.105263,0.026316,0.052632,0.000000,0.000000,0.052632,0.009982,0.277730,0.012192,0.188353,0.061773,0.588388,0.006543,0.232416,0.033817,0.619433,1,0,1,0,0
0.096774,0.000000,0.000000,0.064516,0.000000,0.096774,0.000000,0.129032,0.161290,0.064516,0.000000,0.032258,0.032258,0.032258,0.064516,0.129032,0.032258,0.000000,0.032258,0.032258,0.031777,0.023384,0.000094,0.302108,0.065945,0.504600,0.016166,0.312325,0.075723,0.138031,1,0,1,0,0
0.153846,0.000000,0.000000,0.000000,0.153846,0.153846,0.000000,0.230769,0.076923,0.153846,0.000000,0.076923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.542024,0.894185,0.057986,1.148176,0.055188,0.150490,0.130179,0.193231,0.104447,0.964806,1,0,1,0,0
0.105263,0.000000,0.000000,0.000000,0.105263,0.052632,0.105263,0.157895,0.052632,0.105263,0.000000,0.000000,0.052632,0.000000,0.000000,0.157895,0.000000,0.105263,0.000000,0.000000,0.063475,0.340754,0.033075,0.112115,0.067201,0.185324,0.060579,0.069843,0.020784,0.566602,1,0,1,0,0
0.000000,0.142857,0.000000,0.047619,0.047619,0.047619,0.000000,0.047619,0.166667,0.119048,0.023810,0.071429,0.047619,0.047619,0.071429,0.047619,0.023810,0.000000,0.023810,0.023810,0.003430,0.037883,0.042738,0.197824,0.027571,0.225097,0.006131,0.233740,0.000115,0.008293,1,0,1,0,0
0.000000,0.157895,0.052632,0.000000,0.157895,0.105263,0.000000,0.000000,0.052632,0.000000,0.000000,0.052632,0.052632,0.052632,0.052632,0.105263,0.105263,0.052632,0.000000,0.000000,0.005759,0.273977,0.002521,0.017468,0.007365,0.081245,0.003292,0.020697,0.050766,0.169744,1,0,1,0,0
0.133333,0.066667,0.000000,0.000000,0.066667,0.166667,0.000000,0.066667,0.166667,0.133333,0.000000,0.033333,0.000000,0.033333,0.000000,0.066667,0.033333,0.033333,0.000000,0.000000,0.125033,0.088998,0.098250,1.312656,0.122972,0.125268,0.057156,0.415151,0.011197,0.448307,1,0,1,0,0
0.000000,0.083333,0.000000,0.000000,0.041667,0.041667,0.000000,0.041667,0.125000,0.250000,0.000000,0.000000,0.125000,0.000000,0.000000,0.041667,0.125000,0.125000,0.000000,0.000000,0.014524,0.272971,0.023760,0.093535,0.029590,0.542120,0.042141,0.068170,0.047854,0.701505,1,0,1,0,0
0.137931,0.000000,0.000000,0.000000,0.034483,0.034483,0.000000,0.103448,0.068966,0.068966,0.000000,0.068966,0.068966,0.000000,0.172414,0.000000,0.034483,0.137931,0.034483,0.034483,0.069192,0.481473,0.010342,0.414248,0.032158,0.186893,0.116515,0.368260,0.004468,0.141852,1,0,1,0,0
0.025000,0.200000,0.000000,0.000000,0.050000,0.100000,0.100000,0.000000,0.050000,0.075000,0.000000,0.025000,0.025000,0.000000,0.100000,0.075000,0.075000,0.025000,0.000000,0.075000,0.010134,0.125599,0.011390,0.482655,0.021432,0.325170,0.042332,0.101075,0.024743,0.285837,1,0,1,0,0
0.105263,0.000000,0.000000,0.000000,0.052632,0.105263,0.000000,0.157895,0.105263,0.157895,0.000000,0.000000,0.052632,0.000000,0.000000,0.105263,0.052632,0.052632,0.052632,0.000000,0.175875,0.917758,0.071024,0.918979,0.075640,0.343027,0.064150,0.115154,0.002599,0.533267,1,0,1,0,0
0.000000,0.000000,0.000000,0.000000,0.200000,0.066667,0.000000,0.200000,0.133333,0.066667,0.000000,0.133333,0.066667,0.000000,0.066667,0.066667,0.000000,0.000000,0.000000,0.000000,0.365965,2.195895,0.053747,0.202665,0.126799,0.051790,0.022333,0.512273,0.051985,0.117387,1,0,1,0,0
0.121212,0.060606,0.030303,0.030303,0.060606,0.030303,0.030303,0.060606,0.121212,0.151515,0.000000,0.060606,0.000000,0.030303,0.000000,0.121212,0.090909,0.000000,0.000000,0.000000,0.028270,0.090274,0.104691,0.917831,0.081169,0.278487,0.007579,0.087815,0.007071,0.314483,1,0,1,0,0
0.021739,0.043478,0.043478,0.021739,0.065217,0.195652,0.021739,0.130435,0.173913,0.043478,0.021739,0.021739,0.000000,0.000000,0.021739,0.021739,0.000000,0.152174,0.000000,0.000000,0.071243,0.218288,0.076812,1.137810,0.039833,0.165979,0.036149,0.340714,0.031543,0.124642,1,0,1,0,0
0.000000,0.095238,0.000000,0.000000,0.047619,0.238095,0.000000,0.047619,0.142857,0.190476,0.000000,0.000000,0.000000,0.000000,0.000000,0.047619,0.000000,0.190476,0.000000,0.000000,0.227578,0.526722,0.165281,1.364860,0.268799,0.000753,0.036718,0.102826,0.065076,0.186811,1,0,1,0,0
0.064516,0.064516,0.032258,0.032258,0.032258,0.129032,0.000000,0.129032,0.161290,0.096774,0.000000,0.064516,0.000000,0.000000,0.032258,0.032258,0.064516,0.032258,0.032258,0.000000,0.025346,0.050233,0.070436,0.623755,0.044229,0.103490,0.012857,0.195603,0.066762,0.073235,1,0,1,0,0
0.071429,0.071429,0.071429,0.000000,0.000000,0.107143,0.035714,0.035714,0.178571,0.142857,0.071429,0.071429,0.000000,0.000000,0.000000,0.000000,0.071429,0.071429,0.000000,0.000000,0.024941,0.192358,0.044454,0.117020,0.031796,0.084264,0.005544,0.220918,0.027546,0.173400,1,0,0,1,1
0.000000,0.000000,0.000000,0.000000,0.000000,0.157895,0.000000,0.000000,0.368421,0.473684,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006994,0.260923,0.004427,0.493532,0.014598,0.341044,0.010423,0.573499,0.003998,0.183396,1,0,0,1,1
0.000000,0.222222,0.000000,0.000000,0.111111,0.055556,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.277778,0.000000,0.000000,0.055556,0.055556,0.111111,0.105669,0.570343,0.199274,0.064284,0.022722,0.199658,0.138120,0.288518,0.122219,1.148357,1,0,0,1,1
0.066667,0.200000,0.000000,0.033333,0.000000,0.100000,0.000000,0.100000,0.066667,0.033333,0.000000,0.066667,0.066667,0.000000,0.033333,0.100000,0.000000,0.066667,0.033333,0.033333,0.053753,0.171633,0.000790,0.254369,0.067391,1.467407,0.050522,0.231146,0.035408,0.721369,1,0,1,1,1
0.000000,0.000000,0.000000,0.000000,0.217391,0.130435,0.173913,0.086957,0.000000,0.043478,0.000000,0.043478,0.000000,0.043478,0.043478,0.043478,0.000000,0.173913,0.000000,0.000000,0.066638,0.195722,0.136561,1.024939,0.023089,0.211088,0.004283,0.195839,0.025907,0.041507,1,0,0,1,1
0.000000,0.000000,0.054054,0.081081,0.108108,0.054054,0.000000,0.081081,0.162162,0.108108,0.000000,0.027027,0.027027,0.027027,0.135135,0.054054,0.027027,0.054054,0.000000,0.000000,0.011809,0.042772,0.041776,0.615125,0.026420,0.370423,0.005980,0.274220,0.000816,0.074954,1,0,1,1,1
0.083333,0.000000,0.000000,0.041667,0.000000,0.166667,0.000000,0.083333,0.250000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.041667,0.041667,0.041667,0.000000,0.043537,0.201979,0.025126,0.347308,0.080093,0.208161,0.025747,0.178893,0.050993,0.257404,1,0,0,1,1
0.000000,0.333333,0.000000,0.000000,0.055556,0.111111,0.000000,0.055556,0.000000,0.055556,0.000000,0.000000,0.000000,0.000000,0.277778,0.000000,0.055556,0.055556,0.000000,0.000000,0.050380,0.000913,0.031162,0.447012,0.021892,0.845177,0.025972,0.287843,0.017234,0.005514,1,0,1,1,1
0.000000,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.100000,0.000000,0.300000,0.000000,0.000000,0.050000,0.000000,0.000000,0.050000,0.050000,0.150000,0.000000,0.000000,0.000283,0.001315,0.035761,0.301231,0.097759,0.701042,0.030070,0.293900,0.045014,0.938792,1,0,0,1,1
0.041667,0.000000,0.041667,0.041667,0.041667,0.083333,0.291667,0.000000,0.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.083333,0.000000,0.000000,0.000000,0.083333,0.040576,0.438465,0.002197,0.376599,0.002572,0.660201,0.017064,0.707538,0.032857,0.178945,1,0,1,1,1
0.108108,0.054054,0.027027,0.000000,0.081081,0.135135,0.000000,0.054054,0.135135,0.108108,0.000000,0.027027,0.000000,0.027027,0.054054,0.108108,0.000000,0.081081,0.000000,0.000000,0.022013,0.043357,0.070332,1.094690,0.008196,0.020504,0.007139,0.173816,0.003318,0.403978,1,0,0,1,1
0.095238,0.000000,0.000000,0.047619,0.047619,0.190476,0.000000,0.000000,0.190476,0.238095,0.000000,0.000000,0.047619,0.000000,0.000000,0.047619,0.000000,0.047619,0.000000,0.047619,0.154837,0.238253,0.065810,0.951357,0.006652,0.006824,0.342836,0.232168,0.072628,0.983726,1,0,0,1,1
0.000000,0.333333,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.111111,0.000000,0.000000,0.044492,0.067661,0.038618,0.776797,0.023535,0.943395,0.004914,0.345689,0.107594,0.186198,1,0,1,1,1
0.000000,0.333333,0.000000,0.000000,0.111111,0.111111,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222,0.000000,0.111111,0.000000,0.000000,0.000000,0.001200,0.002071,0.092013,0.884519,0.055648,1.061452,0.014433,0.027851,0.054847,0.213062,1,0,1,1,1
0.055556,0.000000,0.000000,0.000000,0.055556,0.055556,0.055556,0.055556,0.222222,0.166667,0.111111,0.000000,0.055556,0.000000,0.000000,0.055556,0.000000,0.111111,0.000000,0.000000,0.103164,0.615688,0.308597,1.863789,0.156723,0.062993,0.082403,0.161419,0.009292,0.133571,1,0,0,1,1
0.044444,0.044444,0.022222,0.022222,0.044444,0.200000,0.000000,0.133333,0.133333,0.044444,0.022222,0.133333,0.022222,0.000000,0.022222,0.022222,0.022222,0.066667,0.000000,0.000000,0.059479,0.229818,0.039149,0.684784,0.005785,0.030591,0.006257,0.319303,0.004076,0.538468,1,0,0,1,1
0.021739,0.043478,0.065217,0.043478,0.065217,0.152174,0.000000,0.130435,0.195652,0.043478,0.021739,0.021739,0.021739,0.000000,0.021739,0.000000,0.065217,0.086957,0.000000,0.000000,0.080663,0.289718,0.061472,0.694761,0.017243,0.070988,0.057439,0.425528,0.033378,0.098881,1,0,0,1,1
0.166667,0.083333,0.000000,0.000000,0.083333,0.041667,0.000000,0.083333,0.166667,0.125000,0.000000,0.000000,0.083333,0.000000,0.000000,0.000000,0.041667,0.125000,0.000000,0.000000,0.026429,0.403040,0.077212,0.690436,0.063685,0.842243,0.157185,0.124475,0.058212,0.923674,1,0,0,0,1
0.000000,0.000000,0.000000,0.000000,0.076923,0.153846,0.000000,0.153846,0.000000,0.307692,0.000000,0.000000,0.076923,0.000000,0.076923,0.076923,0.000000,0.076923,0.000000,0.000000,0.246270,1.130047,0.089046,0.095857,0.279607,0.946919,0.019868,0.059590,0.049857,0.430944,1,0,0,0,1
0.000000,0.200000,0.000000,0.000000,0.100000,0.033333,0.000000,0.033333,0.000000,0.066667,0.000000,0.033333,0.033333,0.033333,0.200000,0.000000,0.166667,0.033333,0.000000,0.066667,0.010236,0.046649,0.167201,0.980381,0.131601,0.747161,0.004172,0.201866,0.016948,0.040480,1,0,1,0,1
0.062500,0.187500,0.000000,0.062500,0.000000,0.093750,0.000000,0.031250,0.000000,0.093750,0.000000,0.000000,0.000000,0.000000,0.187500,0.093750,0.093750,0.031250,0.000000,0.062500,0.038446,0.509786,0.099285,0.609782,0.017474,0.207751,0.050705,0.073080,0.018711,0.298071,1,0,1,0,1
0.090909,0.181818,0.000000,0.030303,0.030303,0.060606,0.030303,0.060606,0.000000,0.090909,0.000000,0.000000,0.060606,0.000000,0.303030,0.000000,0.000000,0.060606,0.000000,0.000000,0.004167,0.008383,0.057781,0.087836,0.048787,0.991111,0.035676,0.273381,0.064326,0.201060,1,0,1,0,1
0.090909,0.181818,0.000000,0.030303,0.030303,0.060606,0.030303,0.060606,0.000000,0.121212,0.000000,0.000000,0.060606,0.000000,0.272727,0.000000,0.000000,0.060606,0.000000,0.000000,0.007500,0.022471,0.067762,0.070905,0.047156,1.036769,0.053877,0.172148,0.130799,0.544332,1,0,1,0,1
0.000000,0.250000,0.000000,0.000000,0.062500,0.125000,0.000000,0.062500,0.000000,0.062500,0.000000,0.000000,0.000000,0.000000,0.312500,0.000000,0.000000,0.062500,0.000000,0.062500,0.119701,0.265669,0.076813,0.180079,0.145100,0.253719,0.028142,0.480656,0.002560,0.007850,1,0,1,0,1
0.000000,0.222222,0.000000,0.000000,0.055556,0.222222,0.000000,0.000000,0.000000,0.055556,0.000000,0.000000,0.000000,0.000000,0.277778,0.000000,0.000000,0.111111,0.000000,0.055556,0.212240,0.641199,0.030176,0.130220,0.003118,0.470576,0.066978,0.043377,0.148952,0.649689,1,0,1,0,1
0.000000,0.222222,0.000000,0.000000,0.055556,0.222222,0.000000,0.055556,0.000000,0.055556,0.000000,0.000000,0.000000,0.000000,0.222222,0.000000,0.000000,0.055556,0.055556,0.055556,0.019878,0.086281,0.006195,0.082577,0.016371,0.463944,0.021466,0.066747,0.228901,0.421993,1,0,1,0,1
0.000000,0.222222,0.000000,0.000000,0.055556,0.166667,0.000000,0.000000,0.000000,0.055556,0.000000,0.000000,0.055556,0.000000,0.277778,0.000000,0.000000,0.111111,0.000000,0.055556,0.001609,0.006504,0.017569,0.217608,0.017346,0.529493,0.032353,0.143598,0.087868,0.254850,1,0,1,0,1
0.031250,0.187500,0.000000,0.031250,0.031250,0.125000,0.000000,0.031250,0.000000,0.062500,0.000000,0.000000,0.000000,0.000000,0.281250,0.031250,0.062500,0.031250,0.000000,0.093750,0.038666,0.321927,0.067997,0.421709,0.047285,0.058562,0.023385,0.248202,0.000052,0.034346,1,0,1,0,1
0.031250,0.187500,0.000000,0.031250,0.031250,0.125000,0.000000,0.031250,0.000000,0.062500,0.000000,0.000000,0.000000,0.000000,0.250000,0.062500,0.062500,0.031250,0.000000,0.093750,0.044076,0.386937,0.063883,0.396042,0.043464,0.071141,0.059148,0.123400,0.008534,0.054473,1,0,1,0,1
0.034483,0.206897,0.000000,0.034483,0.034483,0.103448,0.000000,0.034483,0.000000,0.103448,0.000000,0.034483,0.000000,0.000000,0.206897,0.137931,0.034483,0.000000,0.000000,0.034483,0.086452,0.838780,0.027380,0.021193,0.286270,0.873962,0.025148,0.207230,0.045741,0.411990,1,0,1,0,1
0.096774,0.193548,0.000000,0.032258,0.000000,0.161290,0.000000,0.064516,0.000000,0.096774,0.000000,0.032258,0.000000,0.000000,0.161290,0.032258,0.032258,0.032258,0.000000,0.064516,0.000133,0.170801,0.035818,0.208067,0.059255,0.956309,0.116390,0.151222,0.020818,0.511215,1,0,1,0,1
0.058824,0.235294,0.000000,0.000000,0.000000,0.088235,0.029412,0.000000,0.058824,0.058824,0.000000,0.000000,0.000000,0.000000,0.205882,0.088235,0.000000,0.058824,0.000000,0.117647,0.092058,0.513037,0.013243,0.322072,0.054408,0.103964,0.009434,0.381428,0.103553,0.415763,1,0,0,0,1
0.045455,0.000000,0.000000,0.000000,0.136364,0.181818,0.136364,0.181818,0.000000,0.045455,0.000000,0.000000,0.000000,0.000000,0.136364,0.045455,0.045455,0.045455,0.000000,0.000000,0.052649,0.176209,0.111968,0.042644,0.018545,0.181592,0.029644,0.384652,0.100965,0.248207,1,0,1,0,1
0.139535,0.046512,0.023256,0.000000,0.000000,0.209302,0.000000,0.069767,0.116279,0.023256,0.000000,0.116279,0.000000,0.000000,0.000000,0.093023,0.023256,0.046512,0.046512,0.046512,0.022465,0.181056,0.050754,0.115831,0.003422,0.035586,0.004403,0.240579,0.021207,0.424699,1,0,0,0,1
0.092784,0.072165,0.082474,0.000000,0.072165,0.082474,0.010309,0.051546,0.020619,0.030928,0.000000,0.134021,0.082474,0.010309,0.092784,0.020619,0.092784,0.030928,0.000000,0.020619,0.003529,0.172821,0.021440,0.169692,0.001490,0.191694,0.002584,0.228912,0.012041,0.154114,0,1,0,0,1
